admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat_type,taxoncode,previously_obs,month,season
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,,EABL,False,False,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,87184.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84781.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,50.0,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,95286.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Male,Orchard Oriole,Icterus spurius,179064.0,,OROR,False,False,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,93634.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Visualization,50.0,False,Female,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94215.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Visualization,50.0,False,Female,Blue Grosbeak,Guiraca caerulea,179145.0,,BLGR,False,True,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94251.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Visualization,50.0,False,Male,Blue Grosbeak,Guiraca caerulea,179145.0,,BLGR,False,True,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94251.0,False,5,Spring
ANTI,,,ANTI-0137,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,30.2999992370605,43.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83867.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,83867.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,94215.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Calling,50.0,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,88038.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,83803.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Male,Orchard Oriole,Icterus spurius,179064.0,,OROR,False,False,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,93634.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,94257.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Calling,50.0,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,94215.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,94228.0,False,5,Spring
ANTI,,,ANTI-0138,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,29.3999996185303,53.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,,ETTI,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,266957.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,94228.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,94228.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,83867.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Undetermined,House Wren,Troglodytes aedon,178541.0,,HOWR,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,88306.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,,EAWP,False,True,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,85846.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Visualization,50.0,False,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,,EAKI,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,85757.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,84781.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Visualization,50.0,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,94215.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,88350.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Calling,50.0,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,,BLJA,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,86252.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,83867.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Calling,50.0,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,88038.0,False,5,Spring
ANTI,,,ANTI-0127,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,House Wren,Troglodytes aedon,178541.0,,HOWR,False,False,28.8999996185303,56.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,88306.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Calling,50.0,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,,BLJA,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,86252.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,,ETTI,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,266957.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,50.0,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,,CEDW,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,88296.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,83867.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84781.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Male,Eastern Meadowlark,Sturnella magna,179034.0,,EAME,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,93601.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83867.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Calling,50.0,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,,RWBL,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,93613.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Calling,50.0,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88038.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Visualization,,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,95286.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,,NOMO,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88394.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84781.0,False,5,Spring
ANTI,,,ANTI-0126,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,28.7999992370605,68.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,94228.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Visualization,,True,Undetermined,Turkey Vulture,Cathartes aura,175265.0,,TUVU,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,79468.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,94228.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Visualization,,True,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,,CEDW,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,88296.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,50.0,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,,CACH,False,True,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,265876.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50.0,False,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,,BAOR,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,93655.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,88350.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,83803.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,,EABL,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,87184.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,House Wren,Troglodytes aedon,178541.0,,HOWR,False,False,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,88306.0,False,5,Spring
ANTI,,,ANTI-0143,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,32.2999992370605,47.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Song Sparrow,Melospiza melodia,179492.0,,SOSP,False,False,27.7000007629395,71.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,85643.0,False,5,Spring
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,,ETTI,False,False,27.7000007629395,71.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,266957.0,False,5,Spring
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,27.7000007629395,71.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,94228.0,False,5,Spring
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,27.7000007629395,71.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,84790.0,False,5,Spring
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Calling,50.0,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,27.7000007629395,71.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,83803.0,False,5,Spring
ANTI,,,ANTI-0136,Grassland,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,27.7000007629395,71.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,94257.0,False,5,Spring
